"id","ownerid","ageclassid","sexid","kreisid","quartierid"
41026,134034,10,1,10,"102"
48566,134034,10,1,10,"102"
56581,134034,10,1,10,"102"
20797,134036,6,2,3,"31"
27210,134036,6,2,3,"31"
33988,134036,6,2,3,"31"
41027,134036,6,2,3,"31"
48567,134036,6,2,3,"31"
56582,134036,6,2,3,"31"
20798,134076,6,2,3,"31"
27211,134076,6,2,3,"31"
33989,134076,6,2,3,"31"
41028,134076,6,2,3,"31"
20799,134077,9,1,10,"102"
27212,134077,9,1,10,"102"
33990,134077,9,1,10,"102"
41029,134077,9,1,10,"102"
48568,134077,9,1,10,"102"
56583,134077,9,1,10,"102"
20800,134084,2,2,6,"61"
27213,134084,2,2,6,"61"
33991,134084,2,2,6,"61"
41030,134084,2,2,6,"61"
20801,134094,9,1,10,"102"
27214,134094,9,1,10,"102"
20802,134098,9,1,11,"111"
27215,134098,9,1,11,"111"
33992,134098,9,1,11,"111"
41032,134098,9,1,11,"111"
48569,134098,9,1,11,"111"
56584,134098,9,1,11,"111"
20803,134111,6,2,2,"21"
20804,134111,6,2,2,"21"
104,134137,7,2,7,"74"
20805,134137,7,2,7,"74"
27216,134137,7,2,7,"74"
33993,134137,7,2,7,"74"
48570,134137,7,2,7,"74"
56585,134137,7,2,7,"74"
20806,134138,9,1,4,"44"
27217,134138,9,1,4,"44"
33994,134138,9,1,4,"44"
41033,134138,9,1,4,"44"
48571,134138,9,1,4,"44"
20807,134142,2,1,9,"92"
27218,134142,2,1,9,"92"
20808,134143,9,2,6,"61"
27219,134143,9,2,6,"61"
33995,134143,9,2,6,"61"
41034,134143,9,2,6,"61"
48572,134143,9,2,6,"61"
56586,134143,9,2,6,"61"
20809,134144,9,2,10,"102"
20810,134146,2,1,5,"52"
27220,134146,2,1,5,"52"
33996,134146,2,1,5,"52"
41035,134146,2,1,5,"52"
48573,134146,2,1,5,"52"
56587,134146,2,1,5,"52"
20811,134147,6,2,7,"74"
27221,134147,6,2,7,"74"
33997,134147,6,2,7,"74"
41036,134147,6,2,7,"74"
48574,134147,6,2,7,"74"
56588,134147,6,2,7,"74"
20812,134151,2,1,12,"123"
27222,134151,2,1,12,"123"
33998,134151,2,1,12,"123"
84,134161,2,2,5,"51"
20813,134161,2,2,5,"51"
27223,134161,2,2,5,"51"
41037,134161,2,2,5,"51"
48575,134161,2,2,5,"51"
56589,134161,2,2,5,"51"
20814,134163,9,2,11,"119"
27224,134163,9,2,11,"119"
20815,134180,6,2,3,"33"
27225,134180,6,2,3,"33"
33999,134180,6,2,3,"33"
41038,134180,6,2,3,"33"
48576,134180,6,2,3,"33"
56590,134180,6,2,3,"33"
20816,134192,2,1,2,"24"
27226,134192,2,1,2,"24"
34000,134192,2,1,2,"24"
41039,134192,2,1,2,"24"
48577,134192,2,1,2,"24"
56591,134192,2,1,2,"24"
20817,134286,10,1,5,"51"
27227,134286,10,1,5,"51"
20818,134287,8,2,11,"115"
27228,134287,8,2,11,"115"
20819,134288,9,2,7,"72"
20820,134293,3,1,11,"115"
27229,134293,3,1,11,"115"
34001,134293,3,1,11,"115"
41040,134293,3,1,11,"115"
20821,134294,6,1,3,"34"
27230,134294,6,1,3,"34"
34002,134294,6,1,3,"34"
20822,134297,2,2,9,"92"
27232,134297,2,2,9,"92"
34004,134297,2,2,9,"92"
41042,134297,2,2,9,"92"
48579,134297,2,2,9,"92"
56593,134297,2,2,9,"92"
20823,134302,9,2,12,"123"
27233,134302,9,2,12,"123"
34005,134302,9,2,12,"123"
41043,134302,9,2,12,"123"
20824,134303,9,2,9,"91"
27234,134303,9,2,9,"91"
20825,134304,2,2,11,"111"
27235,134304,2,2,11,"111"
20826,134306,2,2,7,"74"
27236,134306,2,2,7,"74"
20827,134309,9,2,10,"101"
27237,134309,9,2,10,"101"
34006,134309,9,2,10,"101"
41044,134309,9,2,10,"101"
48580,134309,9,2,10,"101"
56594,134309,9,2,10,"101"
20828,134311,9,2,10,"101"
27238,134311,9,2,10,"101"
34007,134311,9,2,10,"101"
41045,134311,9,2,10,"101"
48581,134311,9,2,10,"101"
56595,134311,9,2,10,"101"
20829,134312,9,2,4,"42"
27239,134312,9,2,4,"42"
34008,134312,9,2,4,"42"
41046,134312,9,2,4,"42"
48582,134312,9,2,4,"42"
56596,134312,9,2,4,"42"
20830,134317,2,1,2,"21"
27240,134317,2,1,2,"21"
20831,134318,6,2,2,"24"
20832,134318,6,2,2,"24"
27241,134318,6,2,2,"24"
27242,134318,6,2,2,"24"
20833,134319,2,2,9,"91"
20834,134319,2,2,9,"91"
27243,134319,2,2,9,"91"
27244,134319,2,2,9,"91"
34009,134319,2,2,9,"91"
34010,134319,2,2,9,"91"
41047,134319,2,2,9,"91"
41048,134319,2,2,9,"91"
48583,134319,2,2,9,"91"
48584,134319,2,2,9,"91"
56597,134319,2,2,9,"91"
20835,134321,2,1,5,"51"
27245,134321,2,1,5,"51"
34011,134321,2,1,5,"51"
41049,134321,2,1,5,"51"
48585,134321,2,1,5,"51"
56598,134321,2,1,5,"51"
20836,134324,6,1,8,"83"
27246,134324,6,1,8,"83"
34012,134324,6,1,8,"83"
41050,134324,6,1,8,"83"
20837,134327,6,2,11,"111"
27247,134327,6,2,11,"111"
34013,134327,6,2,11,"111"
41051,134327,6,2,11,"111"
20838,134331,9,2,6,"61"
27248,134331,9,2,6,"61"
34014,134331,9,2,6,"61"
41052,134331,9,2,6,"61"
48586,134331,9,2,6,"61"
56599,134331,9,2,6,"61"
20839,134338,5,1,12,"121"
27249,134338,5,1,12,"121"
34015,134338,5,1,12,"121"
41053,134338,5,1,12,"121"
48587,134338,5,1,12,"121"
56600,134338,5,1,12,"121"
20840,134343,2,2,3,"31"
27250,134343,2,2,3,"31"
34016,134343,2,2,3,"31"
41054,134343,2,2,3,"31"
20841,134361,3,1,11,"119"
27251,134361,3,1,11,"119"
34017,134361,3,1,11,"119"
41055,134361,3,1,11,"119"
48588,134361,3,1,11,"119"
56601,134361,3,1,11,"119"
20842,134366,3,2,8,"83"
27252,134366,3,2,8,"83"
34018,134366,3,2,8,"83"
20843,134368,10,2,4,"41"
27253,134368,10,2,4,"41"
34019,134368,10,2,4,"41"
41056,134368,10,2,4,"41"
48589,134368,10,2,4,"41"
56602,134368,10,2,4,"41"
20844,134403,3,2,3,"33"
27254,134403,3,2,3,"33"
34020,134403,3,2,3,"33"
34021,134403,3,2,3,"33"
41057,134403,3,2,3,"33"
41058,134403,3,2,3,"33"
48591,134403,3,2,3,"33"
48592,134403,3,2,3,"33"
56603,134403,3,2,3,"33"
56604,134403,3,2,3,"33"
20845,134404,6,2,6,"63"
27255,134404,6,2,6,"63"
34022,134404,6,2,6,"63"
41059,134404,6,2,6,"63"
48593,134404,6,2,6,"63"
56605,134404,6,2,6,"63"
20846,134413,2,2,11,"111"
27256,134413,2,2,11,"111"
34023,134413,2,2,11,"111"
41060,134413,2,2,11,"111"
48594,134413,2,2,11,"111"
56606,134413,2,2,11,"111"
20847,134425,10,2,2,"21"
20848,134430,2,1,11,"111"
27257,134430,2,1,11,"111"
20849,134431,6,2,9,"92"
20850,134431,6,2,9,"92"
27258,134431,6,2,9,"92"
27259,134431,6,2,9,"92"
34024,134431,6,2,9,"92"
34025,134431,6,2,9,"92"
41061,134431,6,2,9,"92"
41062,134431,6,2,9,"92"
48595,134431,6,2,9,"92"
48596,134431,6,2,9,"92"
56607,134431,6,2,9,"92"
56608,134431,6,2,9,"92"
20851,134450,2,2,11,"119"
27260,134450,2,2,11,"119"
34026,134450,2,2,11,"119"
41063,134450,2,2,11,"119"
48597,134450,2,2,11,"119"
56609,134450,2,2,11,"119"
20852,134456,2,1,3,"31"
27261,134456,2,1,3,"31"
34027,134456,2,1,3,"31"
41064,134456,2,1,3,"31"
48598,134456,2,1,3,"31"
56610,134456,2,1,3,"31"
20853,134457,9,2,2,"24"
27262,134457,9,2,2,"24"
34028,134457,9,2,2,"24"
41065,134457,9,2,2,"24"
20854,134476,2,2,12,"123"
27263,134476,2,2,12,"123"
34029,134476,2,2,12,"123"
20855,134478,2,2,10,"101"
20856,134492,2,2,7,"74"
27264,134492,2,2,7,"74"
34030,134492,2,2,7,"74"
41066,134492,2,2,7,"74"
48599,134492,2,2,7,"74"
56611,134492,2,2,7,"74"
20857,134493,6,2,11,"111"
27265,134493,6,2,11,"111"
34031,134493,6,2,11,"111"
20858,134507,6,2,3,"33"
27266,134507,6,2,3,"33"
20859,134508,6,1,9,"92"
27267,134508,6,1,9,"92"
34032,134508,6,1,9,"92"
41067,134508,6,1,9,"92"
48600,134508,6,1,9,"92"
56612,134508,6,1,9,"92"
20860,134509,6,2,11,"115"
20861,134510,2,2,10,"101"
20862,134537,9,2,11,"111"
27268,134537,9,2,11,"111"
34033,134537,9,2,11,"111"
41068,134537,9,2,11,"111"
125,134539,3,1,11,"119"
20863,134539,3,1,11,"119"
27269,134539,3,1,11,"119"
34034,134539,3,1,11,"119"
41069,134539,3,1,11,"119"
56613,134539,3,1,11,"119"
20864,134550,2,1,7,"71"
27270,134550,2,1,7,"71"
34035,134550,2,1,7,"71"
41070,134550,2,1,7,"71"
48601,134550,2,1,7,"71"
56614,134550,2,1,7,"71"
20865,134554,2,2,8,"81"
27271,134554,2,2,8,"81"
34036,134554,2,2,8,"81"
41071,134554,2,2,8,"81"
48602,134554,2,2,8,"81"
56615,134554,2,2,8,"81"
20866,134557,6,2,2,"21"
27272,134557,6,2,2,"21"
34037,134557,6,2,2,"21"
41072,134557,6,2,2,"21"
48603,134557,6,2,2,"21"
56616,134557,6,2,2,"21"
20867,134559,3,2,8,"82"
27273,134559,3,2,8,"82"
34038,134559,3,2,8,"82"
41073,134559,3,2,8,"82"
48604,134559,3,2,8,"82"
56618,134559,3,2,8,"82"
20868,134560,10,2,2,"21"
27274,134560,10,2,2,"21"
34039,134560,10,2,2,"21"
41075,134560,10,2,2,"21"
48605,134560,10,2,2,"21"
56619,134560,10,2,2,"21"
20869,134561,3,1,7,"73"
27275,134561,3,1,7,"73"
34040,134561,3,1,7,"73"
41076,134561,3,1,7,"73"
48606,134561,3,1,7,"73"
56620,134561,3,1,7,"73"
20870,134562,9,1,2,"23"
27276,134562,9,1,2,"23"
20871,134563,2,2,12,"123"
20872,134564,2,1,11,"119"
27277,134564,2,1,11,"119"
34041,134564,2,1,11,"119"
41077,134564,2,1,11,"119"
48607,134564,2,1,11,"119"
56621,134564,2,1,11,"119"
20873,134565,6,2,9,"91"
27278,134565,6,2,9,"91"
34042,134565,6,2,9,"91"
34043,134565,6,2,9,"91"
41078,134565,6,2,9,"91"
41079,134565,6,2,9,"91"
48608,134565,6,2,9,"91"
48609,134565,6,2,9,"91"
20874,134566,6,2,11,"111"
27279,134566,6,2,11,"111"
34044,134566,6,2,11,"111"
41080,134566,6,2,11,"111"
48610,134566,6,2,11,"111"
56622,134566,6,2,11,"111"
20875,134576,5,2,4,"41"
27280,134576,5,2,4,"41"
34045,134576,5,2,4,"41"
41081,134576,5,2,4,"41"
48611,134576,5,2,4,"41"
56623,134576,5,2,4,"41"
20876,134579,9,2,12,"123"
20877,134583,2,2,9,"91"
27281,134583,2,2,9,"91"
34046,134583,2,2,9,"91"
41082,134583,2,2,9,"91"
48612,134583,2,2,9,"91"
56624,134583,2,2,9,"91"
20879,134588,9,2,9,"91"
27282,134588,9,2,9,"91"
34047,134588,9,2,9,"91"
20880,134592,9,2,2,"21"
27283,134592,9,2,2,"21"
20881,134594,6,2,8,"81"
27284,134594,6,2,8,"81"
34048,134594,6,2,8,"81"
41083,134594,6,2,8,"81"
20882,134607,6,1,3,"34"
27285,134607,6,1,3,"34"
20883,134616,2,2,6,"61"
20884,134620,10,2,12,"122"
27286,134620,10,2,12,"122"
27287,134620,10,2,12,"122"
34049,134620,10,2,12,"122"
34050,134620,10,2,12,"122"
41084,134620,10,2,12,"122"
41085,134620,10,2,12,"122"
48614,134620,10,2,12,"122"
48615,134620,10,2,12,"122"
56626,134620,10,2,12,"122"
56627,134620,10,2,12,"122"
20885,134646,6,2,3,"33"
27288,134646,6,2,3,"33"
34051,134646,6,2,3,"33"
41086,134646,6,2,3,"33"
20886,134651,2,2,6,"61"
27289,134651,2,2,6,"61"
34052,134651,2,2,6,"61"
20887,134652,2,2,9,"91"
27290,134652,2,2,9,"91"
34053,134652,2,2,9,"91"
41087,134652,2,2,9,"91"
48616,134652,2,2,9,"91"
56628,134652,2,2,9,"91"
20888,134654,2,2,8,"83"
20889,134655,9,2,9,"91"
20890,134656,6,2,11,"115"
27291,134656,6,2,11,"115"
34054,134656,6,2,11,"115"
41088,134656,6,2,11,"115"
48617,134656,6,2,11,"115"
56629,134656,6,2,11,"115"
20891,134665,10,2,2,"23"
27292,134665,10,2,2,"23"
34055,134665,10,2,2,"23"
41089,134665,10,2,2,"23"
48618,134665,10,2,2,"23"
56630,134665,10,2,2,"23"
20892,134687,9,2,7,"74"
20893,134699,3,1,10,"102"
27293,134699,3,1,10,"102"
34056,134699,3,1,10,"102"
41090,134699,3,1,10,"102"
48619,134699,3,1,10,"102"
56631,134699,3,1,10,"102"
20894,134701,3,2,10,"102"
20895,134703,2,2,9,"91"
27294,134703,2,2,9,"91"
34057,134703,2,2,9,"91"
20896,134705,6,2,4,"42"
27295,134705,6,2,4,"42"
20897,134732,9,2,11,"115"
20898,134733,2,2,10,"101"
27296,134733,2,2,10,"101"
34058,134733,2,2,10,"101"
41091,134733,2,2,10,"101"
48620,134733,2,2,10,"101"
56632,134733,2,2,10,"101"
20899,134734,9,2,9,"92"
27297,134734,9,2,9,"92"
34059,134734,9,2,9,"92"
41092,134734,9,2,9,"92"
20900,134779,2,2,2,"21"
27298,134779,2,2,2,"21"
34060,134779,2,2,2,"21"
41093,134779,2,2,2,"21"
48621,134779,2,2,2,"21"
56633,134779,2,2,2,"21"
20901,134780,2,2,7,"71"
27299,134780,2,2,7,"71"
34061,134780,2,2,7,"71"
41094,134780,2,2,7,"71"
48622,134780,2,2,7,"71"
56634,134780,2,2,7,"71"
20902,134781,8,2,12,"122"
27300,134781,8,2,12,"122"
34062,134781,8,2,12,"122"
41095,134781,8,2,12,"122"
48623,134781,8,2,12,"122"
56635,134781,8,2,12,"122"
20903,134783,6,1,11,"111"
27301,134783,6,1,11,"111"
34063,134783,6,1,11,"111"
20904,134788,2,2,11,"111"
27302,134788,2,2,11,"111"
34064,134788,2,2,11,"111"
41096,134788,2,2,11,"111"
48624,134788,2,2,11,"111"
56636,134788,2,2,11,"111"
20905,134790,5,1,6,"63"
27303,134790,5,1,6,"63"
20906,134805,9,1,2,"21"
20907,134808,2,2,3,"34"
27305,134808,2,2,3,"34"
34066,134808,2,2,3,"34"
41098,134808,2,2,3,"34"
48626,134808,2,2,3,"34"
56638,134808,2,2,3,"34"
20908,134832,6,1,1,"11"
20909,134833,6,2,9,"92"
27306,134833,6,2,9,"92"
34067,134833,6,2,9,"92"
41099,134833,6,2,9,"92"
48627,134833,6,2,9,"92"
56639,134833,6,2,9,"92"
20910,134834,3,1,7,"71"
27307,134834,3,1,7,"71"
34068,134834,3,1,7,"71"
41100,134834,3,1,7,"71"
48628,134834,3,1,7,"71"
56640,134834,3,1,7,"71"
20911,134836,3,2,12,"122"
27308,134836,3,2,12,"122"
34069,134836,3,2,12,"122"
41101,134836,3,2,12,"122"
20912,134837,9,2,10,"102"
20913,134838,6,2,11,"111"
27309,134838,6,2,11,"111"
34070,134838,6,2,11,"111"
41102,134838,6,2,11,"111"
48629,134838,6,2,11,"111"
56641,134838,6,2,11,"111"
20914,134844,2,1,3,"31"
27310,134844,2,1,3,"31"
34071,134844,2,1,3,"31"
41103,134844,2,1,3,"31"
20915,134865,9,2,11,"111"
27311,134865,9,2,11,"111"
34072,134865,9,2,11,"111"
20916,134866,10,2,3,"31"
20917,134875,10,1,7,"71"
27313,134875,10,1,7,"71"
56642,134875,10,1,7,"71"
20918,134939,9,2,5,"51"
20919,134940,3,2,7,"72"
27315,134940,3,2,7,"72"
34074,134940,3,2,7,"72"
41105,134940,3,2,7,"72"
48590,134940,3,2,7,"72"
56644,134940,3,2,7,"72"
20920,134947,6,2,8,"81"
27316,134947,6,2,8,"81"
34075,134947,6,2,8,"81"
20921,134949,2,2,11,"115"
27317,134949,2,2,11,"115"
20922,135463,9,2,2,"21"
27402,135463,9,2,2,"21"
20923,134950,2,2,2,"23"
27318,134950,2,2,2,"23"
34076,134950,2,2,2,"23"
41106,134950,2,2,2,"23"
48631,134950,2,2,2,"23"
56645,134950,2,2,2,"23"
20924,134957,6,2,4,"42"
27319,134957,6,2,4,"42"
34077,134957,6,2,4,"42"
20925,134960,3,2,2,"21"
27320,134960,3,2,2,"21"
34078,134960,3,2,2,"21"
20926,134964,2,2,11,"119"
27321,134964,2,2,11,"119"
34079,134964,2,2,11,"119"
41107,134964,2,2,11,"119"
48632,134964,2,2,11,"119"
56646,134964,2,2,11,"119"
20927,134970,6,2,11,"119"
27322,134970,6,2,11,"119"
34080,134970,6,2,11,"119"
20928,134973,2,2,3,"31"
27323,134973,2,2,3,"31"
34081,134973,2,2,3,"31"
41108,134973,2,2,3,"31"
48633,134973,2,2,3,"31"
20929,134974,3,2,9,"91"
27324,134974,3,2,9,"91"
20930,134975,6,2,6,"63"
27325,134975,6,2,6,"63"
34082,134975,6,2,6,"63"
41109,134975,6,2,6,"63"
48634,134975,6,2,6,"63"
56647,134975,6,2,6,"63"
20931,134976,9,1,12,"123"
27326,134976,9,1,12,"123"
34083,134976,9,1,12,"123"
41110,134976,9,1,12,"123"
20932,134980,3,2,3,"31"
27327,134980,3,2,3,"31"
34084,134980,3,2,3,"31"
41111,134980,3,2,3,"31"
48635,134980,3,2,3,"31"
56648,134980,3,2,3,"31"
20933,134984,8,2,12,"123"
27328,134984,8,2,12,"123"
34085,134984,8,2,12,"123"
41112,134984,8,2,12,"123"
20934,134987,9,2,9,"92"
20935,134987,9,2,9,"92"
27329,134987,9,2,9,"92"
27330,134987,9,2,9,"92"
34086,134987,9,2,9,"92"
34087,134987,9,2,9,"92"
41113,134987,9,2,9,"92"
41114,134987,9,2,9,"92"
48636,134987,9,2,9,"92"
48637,134987,9,2,9,"92"
56649,134987,9,2,9,"92"
20936,135004,6,2,5,"52"
27331,135004,6,2,5,"52"
34088,135004,6,2,5,"52"
41115,135004,6,2,5,"52"
48638,135004,6,2,5,"52"
56650,135004,6,2,5,"52"
20937,135028,9,2,3,"31"
27332,135028,9,2,3,"31"
34089,135028,9,2,3,"31"
41031,135028,9,2,3,"31"
48639,135028,9,2,3,"31"
56651,135028,9,2,3,"31"
20938,135034,2,2,9,"92"
27333,135034,2,2,9,"92"
34090,135034,2,2,9,"92"
41116,135034,2,2,9,"92"
48640,135034,2,2,9,"92"
56652,135034,2,2,9,"92"
56653,135034,2,2,9,"92"
20939,135038,3,1,3,"34"
27334,135038,3,1,3,"34"
34091,135038,3,1,3,"34"
41117,135038,3,1,3,"34"
48641,135038,3,1,3,"34"
56654,135038,3,1,3,"34"
20940,135039,9,2,11,"111"
27335,135039,9,2,11,"111"
34092,135039,9,2,11,"111"
41118,135039,9,2,11,"111"
48642,135039,9,2,11,"111"
56655,135039,9,2,11,"111"
20941,135042,2,1,4,"44"
27336,135042,2,1,4,"44"
34093,135042,2,1,4,"44"
41119,135042,2,1,4,"44"
41120,135042,2,1,4,"44"
48643,135042,2,1,4,"44"
48644,135042,2,1,4,"44"
56656,135042,2,1,4,"44"
56657,135042,2,1,4,"44"
20942,135047,10,2,2,"24"
27337,135047,10,2,2,"24"
34094,135047,10,2,2,"24"
41121,135047,10,2,2,"24"
48645,135047,10,2,2,"24"
56658,135047,10,2,2,"24"
20943,135052,9,2,2,"21"
20944,135054,9,2,11,"115"
20945,135058,6,2,7,"72"
27339,135058,6,2,7,"72"
34096,135058,6,2,7,"72"
41123,135058,6,2,7,"72"
48647,135058,6,2,7,"72"
56660,135058,6,2,7,"72"
20946,135060,10,1,7,"71"
27340,135060,10,1,7,"71"
34097,135060,10,1,7,"71"
41124,135060,10,1,7,"71"
48648,135060,10,1,7,"71"
56661,135060,10,1,7,"71"
20947,135062,2,2,9,"91"
27341,135062,2,2,9,"91"
34098,135062,2,2,9,"91"
41125,135062,2,2,9,"91"
48649,135062,2,2,9,"91"
56662,135062,2,2,9,"91"
20948,135063,2,1,5,"52"
20949,135063,2,1,5,"52"
27342,135063,2,1,5,"52"
27343,135063,2,1,5,"52"
34099,135063,2,1,5,"52"
34100,135063,2,1,5,"52"
41126,135063,2,1,5,"52"
41127,135063,2,1,5,"52"
20950,135064,2,2,3,"34"
27344,135064,2,2,3,"34"
34101,135064,2,2,3,"34"
20951,135068,2,2,2,"21"
27345,135068,2,2,2,"21"
34102,135068,2,2,2,"21"
41128,135068,2,2,2,"21"
48650,135068,2,2,2,"21"
20952,135092,9,2,7,"72"
27346,135092,9,2,7,"72"
20953,135093,6,1,9,"91"
27347,135093,6,1,9,"91"
34103,135093,6,1,9,"91"
20954,135095,6,2,11,"115"
27348,135095,6,2,11,"115"
34104,135095,6,2,11,"115"
41129,135095,6,2,11,"115"
48651,135095,6,2,11,"115"
56663,135095,6,2,11,"115"
20955,135096,9,1,11,"119"
20956,135100,3,2,9,"91"
27349,135100,3,2,9,"91"
34105,135100,3,2,9,"91"
41130,135100,3,2,9,"91"
48652,135100,3,2,9,"91"
56664,135100,3,2,9,"91"
20957,135102,9,2,10,"102"
27350,135102,9,2,10,"102"
34106,135102,9,2,10,"102"
20958,135131,9,1,2,"21"
20959,135132,6,2,3,"33"
27351,135132,6,2,3,"33"
34107,135132,6,2,3,"33"
41131,135132,6,2,3,"33"
48653,135132,6,2,3,"33"
56665,135132,6,2,3,"33"
56666,135132,6,2,3,"33"
20960,135134,6,1,6,"63"
20961,135134,6,1,6,"63"
27352,135134,6,1,6,"63"
27353,135134,6,1,6,"63"
34108,135134,6,1,6,"63"
34109,135134,6,1,6,"63"
20962,135148,9,2,12,"122"
27354,135148,9,2,12,"122"
34111,135148,9,2,12,"122"
41133,135148,9,2,12,"122"
48655,135148,9,2,12,"122"
56668,135148,9,2,12,"122"
20963,135149,2,2,10,"101"
27355,135149,2,2,10,"101"
34112,135149,2,2,10,"101"
41134,135149,2,2,10,"101"
20964,135150,2,1,9,"91"
27356,135150,2,1,9,"91"
34113,135150,2,1,9,"91"
41135,135150,2,1,9,"91"
41136,135150,2,1,9,"91"
48656,135150,2,1,9,"91"
48657,135150,2,1,9,"91"
56669,135150,2,1,9,"91"
56670,135150,2,1,9,"91"
20966,135152,2,2,7,"73"
27357,135152,2,2,7,"73"
34114,135152,2,2,7,"73"
41137,135152,2,2,7,"73"
48658,135152,2,2,7,"73"
56671,135152,2,2,7,"73"
20967,135195,2,1,6,"61"
27359,135195,2,1,6,"61"
41138,135195,2,1,6,"61"
20968,135270,2,2,2,"21"
27361,135270,2,2,2,"21"
34116,135270,2,2,2,"21"
41139,135270,2,2,2,"21"
48659,135270,2,2,2,"21"
56672,135270,2,2,2,"21"
20969,135272,7,1,8,"82"
27362,135272,7,1,8,"82"
34117,135272,7,1,8,"82"
41140,135272,7,1,8,"82"
48660,135272,7,1,8,"82"
56673,135272,7,1,8,"82"
20970,135273,6,1,7,"71"
27363,135273,6,1,7,"71"
34118,135273,6,1,7,"71"
41141,135273,6,1,7,"71"
48661,135273,6,1,7,"71"
56674,135273,6,1,7,"71"
20971,135276,2,2,9,"91"
27364,135276,2,2,9,"91"
34119,135276,2,2,9,"91"
41142,135276,2,2,9,"91"
48662,135276,2,2,9,"91"
56675,135276,2,2,9,"91"
20972,135277,3,2,7,"71"
27365,135277,3,2,7,"71"
34120,135277,3,2,7,"71"
41143,135277,3,2,7,"71"
48663,135277,3,2,7,"71"
56676,135277,3,2,7,"71"
20973,135278,6,2,2,"21"
27366,135278,6,2,2,"21"
34121,135278,6,2,2,"21"
41144,135278,6,2,2,"21"
48664,135278,6,2,2,"21"
56677,135278,6,2,2,"21"
20974,135279,6,2,12,"123"
27367,135279,6,2,12,"123"
34122,135279,6,2,12,"123"
41145,135279,6,2,12,"123"
48665,135279,6,2,12,"123"
56678,135279,6,2,12,"123"
20975,135280,6,2,11,"111"
27368,135280,6,2,11,"111"
34123,135280,6,2,11,"111"
41146,135280,6,2,11,"111"
48666,135280,6,2,11,"111"
56679,135280,6,2,11,"111"
20976,135282,3,1,7,"72"
27369,135282,3,1,7,"72"
34124,135282,3,1,7,"72"
41147,135282,3,1,7,"72"
48667,135282,3,1,7,"72"
56680,135282,3,1,7,"72"
20977,135285,9,2,11,"119"
27370,135285,9,2,11,"119"
20978,135292,9,1,11,"111"
27371,135292,9,1,11,"111"
34125,135292,9,1,11,"111"
41148,135292,9,1,11,"111"
41149,135292,9,1,11,"111"
48668,135292,9,1,11,"111"
48669,135292,9,1,11,"111"
56681,135292,9,1,11,"111"
56682,135292,9,1,11,"111"
20979,135294,3,1,11,"111"
27372,135294,3,1,11,"111"
20980,135326,6,1,1,"11"
27373,135326,6,1,1,"11"
34126,135326,6,1,1,"11"
41150,135326,6,1,1,"11"
48670,135326,6,1,1,"11"
56683,135326,6,1,1,"11"
20981,135327,2,1,6,"61"
20982,135328,6,1,4,"44"
27374,135328,6,1,4,"44"
34127,135328,6,1,4,"44"
34128,135328,6,1,4,"44"
41151,135328,6,1,4,"44"
41152,135328,6,1,4,"44"
48671,135328,6,1,4,"44"
48672,135328,6,1,4,"44"
56684,135328,6,1,4,"44"
56685,135328,6,1,4,"44"
20983,135329,2,2,8,"82"
27375,135329,2,2,8,"82"
34129,135329,2,2,8,"82"
41153,135329,2,2,8,"82"
48673,135329,2,2,8,"82"
56686,135329,2,2,8,"82"
20984,135330,3,1,2,"24"
27376,135330,3,1,2,"24"
34130,135330,3,1,2,"24"
41154,135330,3,1,2,"24"
48674,135330,3,1,2,"24"
56687,135330,3,1,2,"24"
20985,135331,9,2,12,"123"
27377,135331,9,2,12,"123"
20986,135332,10,2,4,"44"
27378,135332,10,2,4,"44"
34131,135332,10,2,4,"44"
20987,135333,6,2,9,"91"
27379,135333,6,2,9,"91"
34132,135333,6,2,9,"91"
41155,135333,6,2,9,"91"
48675,135333,6,2,9,"91"
56688,135333,6,2,9,"91"
20988,135342,3,1,8,"82"
27380,135342,3,1,8,"82"
34133,135342,3,1,8,"82"
41157,135342,3,1,8,"82"
48676,135342,3,1,8,"82"
48677,135342,3,1,8,"82"
56689,135342,3,1,8,"82"
56690,135342,3,1,8,"82"
20989,135344,6,1,5,"52"
27381,135344,6,1,5,"52"
20990,135345,2,2,4,"41"
27382,135345,2,2,4,"41"
34134,135345,2,2,4,"41"
41158,135345,2,2,4,"41"
48678,135345,2,2,4,"41"
56691,135345,2,2,4,"41"
20991,135346,6,2,12,"122"
27383,135346,6,2,12,"122"
20992,135347,2,2,10,"102"
27384,135347,2,2,10,"102"
34135,135347,2,2,10,"102"
41159,135347,2,2,10,"102"
48679,135347,2,2,10,"102"
56692,135347,2,2,10,"102"
20993,135349,9,1,8,"82"
27385,135349,9,1,8,"82"
20994,135356,6,1,5,"52"
27386,135356,6,1,5,"52"
34136,135356,6,1,5,"52"
41160,135356,6,1,5,"52"
48680,135356,6,1,5,"52"
56693,135356,6,1,5,"52"
20995,135377,6,2,12,"121"
27387,135377,6,2,12,"121"
34137,135377,6,2,12,"121"
41161,135377,6,2,12,"121"
48681,135377,6,2,12,"121"
56694,135377,6,2,12,"121"
20996,135378,7,2,10,"101"
27388,135378,7,2,10,"101"
34138,135378,7,2,10,"101"
41162,135378,7,2,10,"101"
48682,135378,7,2,10,"101"
20997,135379,2,2,11,"115"
27389,135379,2,2,11,"115"
34139,135379,2,2,11,"115"
20998,135385,9,1,11,"119"
27390,135385,9,1,11,"119"
27391,135385,9,1,11,"119"
